exp;path_found;alg;wallt_micro;runt_micro;expanded;generated;heapops;start;target;gridcost;realcost;map
1;True;AnyaSearch;2057;2057.0;3;3;5;(477,130);(476,131);2.0;2.0;maze512-1-0.map
2;True;AnyaSearch;963;963.4;2;3;4;(60,509);(58,509);2.0;2.0;maze512-1-0.map
3;True;AnyaSearch;995;995.3;2;4;5;(218,7);(215,7);3.0;3.0;maze512-1-0.map
4;True;AnyaSearch;2041;2041.1;4;7;10;(191,129);(189,129);2.0;2.0;maze512-1-0.map
5;True;AnyaSearch;968;968.7;2;3;4;(107,220);(107,219);1.0;1.0;maze512-1-0.map
6;True;AnyaSearch;995;995.3;3;5;7;(327,26);(326,27);2.0;2.0;maze512-1-0.map
7;True;AnyaSearch;1039;1039.2;2;3;4;(99,147);(99,148);1.0;1.0;maze512-1-0.map
8;True;AnyaSearch;999;999.4;2;3;4;(203,69);(203,72);3.0;3.0;maze512-1-0.map
9;True;AnyaSearch;1002;501.45;1;1;1;(16,65);(16,65);0.0;0.0;maze512-1-0.map
10;True;AnyaSearch;966;966.5;2;5;6;(351,492);(351,491);1.0;1.0;maze512-1-0.map
11;True;AnyaSearch;1038;1038.7;3;5;7;(84,323);(81,325);5.0;4.23606797749979;maze512-1-0.map
12;True;AnyaSearch;993;993.9;5;9;13;(1,397);(3,402);7.0;5.5373191879907555;maze512-1-0.map
13;True;AnyaSearch;1033;1033.8;4;5;8;(4,457);(1,461);7.0;5.39834563766817;maze512-1-0.map
14;True;AnyaSearch;1968;1968.5;4;6;9;(37,421);(34,423);5.0;3.8284271247461903;maze512-1-0.map
15;True;AnyaSearch;998;998.8;4;6;9;(47,396);(49,393);5.0;4.23606797749979;maze512-1-0.map
16;True;AnyaSearch;3000;1500.4;3;5;7;(170,147);(175,147);5.0;5.0;maze512-1-0.map
17;True;AnyaSearch;1006;1006.1;4;5;8;(443,445);(445,449);6.0;5.123105625617661;maze512-1-0.map
18;True;AnyaSearch;3020;3020.5;5;7;11;(6,353);(5,357);7.0;5.242640687119285;maze512-1-0.map
19;True;AnyaSearch;1057;1057.4;4;5;8;(88,235);(89,232);4.0;4.0;maze512-1-0.map
20;True;AnyaSearch;2002;2002.3;4;5;8;(155,38);(157,41);7.0;5.0;maze512-1-0.map
21;True;AnyaSearch;3958;3958.1;5;6;10;(485,361);(479,366);11.0;9.335087491092574;maze512-1-0.map
22;True;AnyaSearch;3041;3041.1;7;12;18;(19,229);(28,227);11.0;10.23606797749979;maze512-1-0.map
23;True;AnyaSearch;2960;2960.0;6;8;13;(174,437);(181,438);10.0;8.82842712474619;maze512-1-0.map
24;True;AnyaSearch;3001;3001.2;8;9;16;(339,145);(343,151);10.0;7.812559200041265;maze512-1-0.map
25;True;AnyaSearch;2002;2002.8;4;8;11;(296,75);(293,70);8.0;5.99070478491457;maze512-1-0.map
26;True;AnyaSearch;3992;3992.9;7;12;18;(305,66);(309,63);11.0;8.414213562373096;maze512-1-0.map
27;True;AnyaSearch;2002;2002.4;5;7;11;(294,151);(295,147);11.0;7.39834563766817;maze512-1-0.map
28;True;AnyaSearch;2998;2998.8;7;13;19;(36,99);(39,93);9.0;9.0;maze512-1-0.map
29;True;AnyaSearch;2999;2999.5;5;7;11;(297,9);(301,9);8.0;5.414213562373095;maze512-1-0.map
30;True;AnyaSearch;2002;2002.1;5;7;11;(277,332);(276,337);8.0;5.414213562373095;maze512-1-0.map
31;True;AnyaSearch;1999;1999.6;7;9;15;(424,363);(428,357);12.0;8.39834563766817;maze512-1-0.map
32;True;AnyaSearch;3001;3001.4;6;8;13;(181,117);(193,120);15.0;12.638748970840025;maze512-1-0.map
33;True;AnyaSearch;4005;4005.7;10;12;21;(418,151);(423,159);15.0;10.071067811865476;maze512-1-0.map
34;True;AnyaSearch;2006;2006.5;6;9;14;(15,387);(16,381);13.0;10.486832980505138;maze512-1-0.map
35;True;AnyaSearch;3997;3997.9;8;10;17;(411,439);(419,438);13.0;9.82842712474619;maze512-1-0.map
36;True;AnyaSearch;5000;5000.6;10;15;24;(251,451);(244,451);15.0;11.901046542878234;maze512-1-0.map
37;True;AnyaSearch;5001;5001.3;8;10;17;(91,268);(97,277);15.0;12.15298244508295;maze512-1-0.map
38;True;AnyaSearch;3019;3019.1;8;11;18;(319,37);(315,37);12.0;9.414213562373096;maze512-1-0.map
39;True;AnyaSearch;2005;2005.0;5;8;12;(137,129);(125,127);14.0;12.537319187990757;maze512-1-0.map
40;True;AnyaSearch;1994;1994.3;8;11;18;(300,511);(292,507);14.0;10.513233075965879;maze512-1-0.map
41;True;AnyaSearch;5001;5001.9;17;22;38;(99,445);(93,445);18.0;13.414213562373096;maze512-1-0.map
42;True;AnyaSearch;5011;5011.3;9;10;18;(195,147);(197,141);16.0;11.414213562373096;maze512-1-0.map
43;True;AnyaSearch;4027;4027.7;13;15;27;(31,208);(33,201);19.0;15.137114520378024;maze512-1-0.map
44;True;AnyaSearch;5962;5962.9;11;15;25;(367,147);(355,153);18.0;15.404918347287666;maze512-1-0.map
45;True;AnyaSearch;3998;3998.8;6;8;13;(190,333);(178,327);18.0;15.046089923051987;maze512-1-0.map
46;True;AnyaSearch;7038;7038.6;15;19;33;(77,399);(82,389);19.0;15.537319187990757;maze512-1-0.map
47;True;AnyaSearch;3963;3963.7;9;11;19;(485,51);(475,59);18.0;13.729473667624426;maze512-1-0.map
48;True;AnyaSearch;6006;6006.7;7;8;14;(261,476);(261,484);18.0;15.414213562373096;maze512-1-0.map
49;True;AnyaSearch;4992;4992.8;12;14;25;(387,38);(381,35);19.0;14.071067811865477;maze512-1-0.map
50;True;AnyaSearch;3006;3006.5;8;10;17;(320,263);(316,269);16.0;11.95153275036385;maze512-1-0.map
51;True;AnyaSearch;4994;4994.2;7;11;17;(364,325);(369,318);20.0;14.828427124746192;maze512-1-0.map
52;True;AnyaSearch;3998;3998.6;11;15;25;(35,329);(28,335);21.0;15.485281374238573;maze512-1-0.map
53;True;AnyaSearch;7004;7004.6;19;21;39;(161,416);(171,423);23.0;18.061772596780045;maze512-1-0.map
54;True;AnyaSearch;3996;3996.5;12;14;25;(238,293);(234,293);20.0;15.738768882709856;maze512-1-0.map
55;True;AnyaSearch;4997;4997.9;12;16;27;(359,447);(352,451);23.0;17.17008732545826;maze512-1-0.map
56;True;AnyaSearch;3004;3004.0;8;10;17;(377,286);(393,289);21.0;17.576491222541474;maze512-1-0.map
57;True;AnyaSearch;9996;9996.2;16;22;37;(375,185);(383,179);22.0;16.82842712474619;maze512-1-0.map
58;True;AnyaSearch;5003;5003.2;11;17;27;(361,10);(354,7);20.0;17.061772596780045;maze512-1-0.map
59;True;AnyaSearch;4027;4027.8;11;15;25;(272,495);(262,501);22.0;15.927446638338974;maze512-1-0.map
60;True;AnyaSearch;9997;9997.1;17;23;39;(226,431);(237,431);23.0;16.918151423253544;maze512-1-0.map
61;True;AnyaSearch;10031;10031.7;21;23;43;(486,121);(483,135);27.0;21.38477631085024;maze512-1-0.map
62;True;AnyaSearch;3000;3000.9;8;9;16;(192,417);(192,427);26.0;22.153830342163694;maze512-1-0.map
63;True;AnyaSearch;4005;4005.5;10;11;20;(136,173);(147,174);26.0;20.51323307596588;maze512-1-0.map
64;True;AnyaSearch;9997;9997.3;22;27;48;(261,323);(258,309);27.0;20.851027686975517;maze512-1-0.map
65;True;AnyaSearch;6040;6040.5;12;14;25;(57,59);(63,64);27.0;20.089724298507356;maze512-1-0.map
66;True;AnyaSearch;6965;6965.6;16;21;36;(312,215);(308,209);24.0;18.503937860880452;maze512-1-0.map
67;True;AnyaSearch;6995;6995.6;18;22;39;(109,355);(101,355);24.0;18.45354552482872;maze512-1-0.map
68;True;AnyaSearch;3998;3998.9;10;14;23;(123,356);(104,351);24.0;21.857813490672594;maze512-1-0.map
69;True;AnyaSearch;11040;11040.1;20;24;43;(23,221);(30,223);25.0;17.774530249727043;maze512-1-0.map
70;True;AnyaSearch;4032;4032.0;10;12;21;(474,219);(485,229);25.0;19.503937860880452;maze512-1-0.map
71;True;AnyaSearch;4964;4964.3;13;14;26;(241,147);(253,143);28.0;20.557900792370614;maze512-1-0.map
72;True;AnyaSearch;5036;5036.7;17;21;37;(504,409);(496,399);28.0;18.81913190966076;maze512-1-0.map
73;True;AnyaSearch;8997;8997.3;23;28;50;(260,233);(257,241);31.0;23.30713578936527;maze512-1-0.map
74;True;AnyaSearch;7041;7041.3;17;18;34;(340,55);(351,46);30.0;23.927446638338974;maze512-1-0.map
75;True;AnyaSearch;4966;4966.7;16;19;34;(225,455);(202,459);31.0;25.126452950002896;maze512-1-0.map
76;True;AnyaSearch;8032;8032.2;18;20;37;(163,259);(161,253);28.0;21.927446638338978;maze512-1-0.map
77;True;AnyaSearch;12970;12970.3;20;26;45;(377,125);(373,137);28.0;24.10922868222998;maze512-1-0.map
78;True;AnyaSearch;8030;8030.6;21;27;47;(175,335);(162,329);31.0;25.054028987961182;maze512-1-0.map
79;True;AnyaSearch;5961;5961.1;19;20;38;(70,297);(78,295);28.0;19.332364985626644;maze512-1-0.map
80;True;AnyaSearch;6043;6043.2;15;22;36;(405,479);(395,477);28.0;25.307297938765146;maze512-1-0.map
81;True;AnyaSearch;4997;4997.1;16;18;33;(433,316);(457,319);35.0;29.45027936447493;maze512-1-0.map
82;True;AnyaSearch;7003;7003.4;19;20;38;(201,73);(219,72);35.0;27.495879601465408;maze512-1-0.map
83;True;AnyaSearch;10001;10001.3;24;29;52;(317,343);(309,336);33.0;23.233345472033854;maze512-1-0.map
84;True;AnyaSearch;10000;10000.1;23;26;48;(490,371);(488,361);34.0;26.765235034641613;maze512-1-0.map
85;True;AnyaSearch;12000;12000.4;33;40;72;(216,205);(230,203);34.0;24.477223114823527;maze512-1-0.map
86;True;AnyaSearch;7999;7999.9;15;17;31;(229,417);(225,409);32.0;23.584300887831354;maze512-1-0.map
87;True;AnyaSearch;8036;8036.0;21;25;45;(253,482);(247,477);33.0;28.135562914111457;maze512-1-0.map
88;True;AnyaSearch;6997;6997.7;21;24;44;(498,173);(496,177);34.0;26.224050256948427;maze512-1-0.map
89;True;AnyaSearch;9003;9003.6;28;30;57;(382,459);(396,451);32.0;25.143687229997518;maze512-1-0.map
90;True;AnyaSearch;6032;6032.7;17;22;38;(462,103);(459,116);32.0;22.83902535197302;maze512-1-0.map
91;True;AnyaSearch;14962;14962.2;34;39;72;(346,225);(347,217);39.0;26.97211435474371;maze512-1-0.map
92;True;AnyaSearch;12004;12004.8;34;40;73;(280,119);(299,123);39.0;33.56719600745605;maze512-1-0.map
93;True;AnyaSearch;6033;6033.5;17;20;36;(177,327);(189,329);38.0;31.887664017423525;maze512-1-0.map
94;True;AnyaSearch;10004;10004.8;27;30;56;(338,367);(335,377);37.0;30.073467315212792;maze512-1-0.map
95;True;AnyaSearch;5997;5997.7;17;21;37;(216,437);(198,447);38.0;29.387564872787188;maze512-1-0.map
96;True;AnyaSearch;9041;9041.0;25;30;54;(69,262);(71,244);38.0;31.789694658137904;maze512-1-0.map
97;True;AnyaSearch;3998;3998.3;13;18;30;(175,137);(144,135);37.0;32.34166020071207;maze512-1-0.map
98;True;AnyaSearch;11004;11004.8;30;36;65;(38,487);(55,485);39.0;32.24412895023756;maze512-1-0.map
99;True;AnyaSearch;8037;8037.2;19;23;41;(219,69);(211,85);36.0;28.828493181217205;maze512-1-0.map
100;True;AnyaSearch;12005;12005.0;31;37;67;(246,383);(250,393);38.0;28.17008732545826;maze512-1-0.map
101;True;AnyaSearch;17000;17000.2;36;40;75;(392,421);(401,433);43.0;32.89019972152624;maze512-1-0.map
102;True;AnyaSearch;12955;12955.1;28;32;59;(265,349);(262,329);41.0;33.20960453889076;maze512-1-0.map
103;True;AnyaSearch;9010;9010.6;28;31;58;(67,173);(63,164);43.0;29.956246430038785;maze512-1-0.map
104;True;AnyaSearch;12034;12034.7;26;29;54;(276,211);(275,222);42.0;30.874331796821313;maze512-1-0.map
105;True;AnyaSearch;5999;5999.6;18;19;36;(15,386);(1,369);43.0;32.55139413922213;maze512-1-0.map
106;True;AnyaSearch;5996;5996.0;22;28;49;(355,131);(375,135);40.0;30.683320401424144;maze512-1-0.map
107;True;AnyaSearch;11036;11036.1;34;40;73;(85,29);(81,21);40.0;27.647559034406953;maze512-1-0.map
108;True;AnyaSearch;9999;9999.5;33;40;72;(207,130);(221,117);41.0;32.90885620816812;maze512-1-0.map
109;True;AnyaSearch;8033;8033.6;22;26;47;(186,459);(169,462);42.0;32.75587376308516;maze512-1-0.map
110;True;AnyaSearch;15963;15963.5;36;42;77;(286,267);(277,255);41.0;30.218714502999315;maze512-1-0.map
111;True;AnyaSearch;9998;9998.4;29;32;60;(5,247);(17,258);45.0;33.23334547203386;maze512-1-0.map
112;True;AnyaSearch;9008;9008.7;25;27;51;(297,222);(307,249);45.0;36.78330719949527;maze512-1-0.map
113;True;AnyaSearch;13005;13005.1;26;27;52;(323,508);(338,503);44.0;32.53118604631369;maze512-1-0.map
114;True;AnyaSearch;16999;16999.9;31;34;64;(238,255);(253,253);45.0;33.41272801257755;maze512-1-0.map
115;True;AnyaSearch;15002;15002.3;40;41;80;(415,308);(423,313);45.0;33.494642645795025;maze512-1-0.map
116;True;AnyaSearch;11962;11962.2;33;35;67;(464,467);(471,465);45.0;34.720178452538995;maze512-1-0.map
117;True;AnyaSearch;8005;8005.4;25;26;50;(219,297);(235,291);46.0;34.64607348461141;maze512-1-0.map
118;True;AnyaSearch;6996;6996.2;18;20;37;(391,250);(395,257);47.0;36.304413283899336;maze512-1-0.map
119;True;AnyaSearch;11036;11036.6;28;34;61;(37,249);(54,253);47.0;33.809836694575324;maze512-1-0.map
120;True;AnyaSearch;15955;15955.1;34;35;68;(101,485);(88,489);45.0;34.043182166609185;maze512-1-0.map
121;True;AnyaSearch;17040;17040.6;45;52;96;(321,452);(309,457);49.0;37.54860557728519;maze512-1-0.map
122;True;AnyaSearch;13966;13966.4;39;47;85;(228,247);(227,238);48.0;34.56719600745605;maze512-1-0.map
123;True;AnyaSearch;14001;14001.4;36;41;76;(459,271);(452,265);49.0;36.72141540820937;maze512-1-0.map
124;True;AnyaSearch;14032;14032.1;42;45;86;(506,421);(509,405);51.0;35.46669094406771;maze512-1-0.map
125;True;AnyaSearch;9972;9972.1;27;32;58;(198,39);(175,48);50.0;39.346545296201356;maze512-1-0.map
126;True;AnyaSearch;11028;11028.9;28;32;59;(115,318);(103,316);50.0;39.25051640888019;maze512-1-0.map
127;True;AnyaSearch;13003;13003.1;35;38;72;(204,511);(196,503);48.0;37.565710457660494;maze512-1-0.map
128;True;AnyaSearch;9966;9966.9;31;34;64;(473,120);(483,101);49.0;36.31610800233207;maze512-1-0.map
129;True;AnyaSearch;18003;18003.2;38;43;80;(240,215);(243,226);50.0;39.04615597952301;maze512-1-0.map
130;True;AnyaSearch;16005;16005.4;48;51;98;(463,470);(460,491);50.0;40.919639686371816;maze512-1-0.map
131;True;AnyaSearch;16007;16007.6;49;54;102;(80,473);(85,465);53.0;39.18165283716344;maze512-1-0.map
132;True;AnyaSearch;8001;8001.1;26;30;55;(139,196);(140,203);54.0;42.81919796613176;maze512-1-0.map
133;True;AnyaSearch;12038;12038.9;38;42;79;(59,230);(59,227);55.0;41.864221434435684;maze512-1-0.map
134;True;AnyaSearch;24034;24034.7;59;63;121;(297,87);(323,74);55.0;43.336375117685094;maze512-1-0.map
135;True;AnyaSearch;12961;12961.7;39;43;81;(195,79);(171,79);52.0;39.77401198440984;maze512-1-0.map
136;True;AnyaSearch;14998;14998.4;35;39;73;(189,425);(193,433);52.0;37.78467355478497;maze512-1-0.map
137;True;AnyaSearch;18955;18955.6;49;52;100;(233,131);(221,120);55.0;40.125096799826665;maze512-1-0.map
138;True;AnyaSearch;14003;14003.5;34;39;72;(105,465);(124,465);53.0;37.8005414794899;maze512-1-0.map
139;True;AnyaSearch;15026;15026.4;33;36;68;(77,112);(79,99);55.0;46.81602567721187;maze512-1-0.map
140;True;AnyaSearch;17974;17974.1;52;55;106;(427,450);(437,471);55.0;45.035309158171;maze512-1-0.map
141;True;AnyaSearch;13000;13000.6;39;42;80;(235,490);(215,492);56.0;40.04163056034262;maze512-1-0.map
142;True;AnyaSearch;13032;13032.3;42;49;90;(64,11);(78,3);58.0;42.791246264404464;maze512-1-0.map
143;True;AnyaSearch;19967;19967.5;48;51;98;(469,266);(493,255);59.0;45.02216373893201;maze512-1-0.map
144;True;AnyaSearch;21993;21993.2;51;55;105;(2,413);(1,425);59.0;44.79403482634142;maze512-1-0.map
145;True;AnyaSearch;13998;13998.0;25;29;53;(9,145);(25,121);56.0;42.45739572898228;maze512-1-0.map
146;True;AnyaSearch;34009;34009.4;67;71;137;(285,479);(285,465);58.0;44.73728333291431;maze512-1-0.map
147;True;AnyaSearch;13034;13034.8;37;40;76;(146,449);(157,466);56.0;40.989219235119016;maze512-1-0.map
148;True;AnyaSearch;20963;20963.3;47;53;99;(494,417);(506,433);56.0;42.41279406904856;maze512-1-0.map
149;True;AnyaSearch;24003;24003.1;59;64;122;(421,397);(423,407);56.0;41.052477381694615;maze512-1-0.map
150;True;AnyaSearch;20996;20996.4;47;54;100;(327,25);(340,15);57.0;43.854375011360744;maze512-1-0.map
151;True;AnyaSearch;19996;19996.4;40;43;82;(463,99);(433,113);60.0;46.649047297525215;maze512-1-0.map
152;True;AnyaSearch;14999;14999.3;34;38;71;(66,87);(39,94);60.0;49.02917565179088;maze512-1-0.map
153;True;AnyaSearch;22001;22001.7;49;54;102;(301,431);(277,443);60.0;51.40491834728767;maze512-1-0.map
154;True;AnyaSearch;18003;18003.3;42;48;89;(427,438);(418,427);60.0;46.766471990312006;maze512-1-0.map
155;True;AnyaSearch;16998;15999.4;47;52;98;(347,471);(345,486);63.0;49.142201680201964;maze512-1-0.map
156;True;AnyaSearch;13996;13996.6;36;40;75;(270,301);(255,295);61.0;50.8426212098007;maze512-1-0.map
157;True;AnyaSearch;66009;66009.6;60;66;125;(108,241);(85,253);63.0;47.7372833329143;maze512-1-0.map
158;True;AnyaSearch;19000;19000.1;38;40;77;(503,43);(495,35);60.0;45.98264652549952;maze512-1-0.map
159;True;AnyaSearch;24997;24997.0;43;48;90;(115,368);(133,349);61.0;50.14368722999751;maze512-1-0.map
160;True;AnyaSearch;20005;20005.1;45;47;91;(63,278);(76,277);62.0;44.57779423468287;maze512-1-0.map
161;True;AnyaSearch;21003;21003.6;59;64;122;(127,340);(150,347);66.0;47.04324822308019;maze512-1-0.map
162;True;AnyaSearch;16000;16000.9;39;42;80;(243,214);(253,191);65.0;47.79124626440446;maze512-1-0.map
163;True;AnyaSearch;17032;17032.5;41;45;85;(457,156);(454,177);64.0;50.629423526404985;maze512-1-0.map
164;True;AnyaSearch;20964;20964.5;40;44;83;(487,33);(506,45);65.0;51.08437315900937;maze512-1-0.map
165;True;AnyaSearch;24622;24622.5;44;50;93;(97,243);(85,267);64.0;49.80835114477977;maze512-1-0.map
166;True;AnyaSearch;20825;20825.8;41;44;84;(41,38);(26,21);64.0;51.91301337783314;maze512-1-0.map
167;True;AnyaSearch;28598;28598.7;51;56;106;(452,39);(459,23);65.0;54.311859311435896;maze512-1-0.map
168;True;AnyaSearch;23974;23974.5;44;47;90;(189,463);(163,435);66.0;51.24245814946512;maze512-1-0.map
169;True;AnyaSearch;46776;46776.0;54;55;108;(464,241);(479,261);65.0;50.79905592969433;maze512-1-0.map
170;True;AnyaSearch;39451;39451.6;44;50;93;(407,469);(387,479);66.0;51.92729433003443;maze512-1-0.map
171;True;AnyaSearch;32003;32003.8;40;44;83;(106,237);(87,254);70.0;53.053714337364994;maze512-1-0.map
172;True;AnyaSearch;34127;34127.1;53;58;110;(328,415);(353,417);71.0;53.95197231830628;maze512-1-0.map
173;True;AnyaSearch;21081;21081.2;46;51;96;(126,509);(141,483);69.0;57.29784057427983;maze512-1-0.map
174;True;AnyaSearch;16563;16563.3;35;39;73;(469,415);(449,445);70.0;52.253101356096096;maze512-1-0.map
175;True;AnyaSearch;29069;29069.7;50;56;105;(11,466);(1,497);69.0;53.51550337258563;maze512-1-0.map
176;True;AnyaSearch;34109;34109.8;67;73;139;(418,277);(423,283);69.0;50.33792672395166;maze512-1-0.map
177;True;AnyaSearch;30543;30543.7;57;61;117;(79,481);(85,463);68.0;51.77401198440983;maze512-1-0.map
178;True;AnyaSearch;24187;24187.1;56;62;117;(65,3);(73,18);71.0;55.76677642539663;maze512-1-0.map
179;True;AnyaSearch;40854;40854.3;69;75;143;(123,329);(136,339);71.0;48.28582285372846;maze512-1-0.map
180;True;AnyaSearch;16529;16529.7;37;40;76;(442,293);(481,287);69.0;50.27652763864303;maze512-1-0.map
181;True;AnyaSearch;27753;27753.2;54;55;108;(234,137);(261,140);74.0;54.781951049319034;maze512-1-0.map
182;True;AnyaSearch;20065;20065.3;41;42;82;(339,63);(327,43);72.0;56.07647854498208;maze512-1-0.map
183;True;AnyaSearch;28217;28217.2;55;57;111;(45,488);(48,497);72.0;56.83324887708718;maze512-1-0.map
184;True;AnyaSearch;23052;23052.2;47;49;95;(11,435);(26,439);73.0;55.703010229015376;maze512-1-0.map
185;True;AnyaSearch;27127;27127.2;56;60;115;(7,256);(1,293);75.0;57.592481044676894;maze512-1-0.map
186;True;AnyaSearch;22059;22059.8;60;61;120;(298,67);(305,49);75.0;54.56571045766049;maze512-1-0.map
187;True;AnyaSearch;46644;46644.0;84;89;172;(183,193);(191,173);72.0;58.05323673894815;maze512-1-0.map
188;True;AnyaSearch;18026;18026.8;43;45;87;(96,139);(121,139);73.0;55.82043492180216;maze512-1-0.map
189;True;AnyaSearch;26574;26574.7;61;73;133;(435,405);(409,389);74.0;53.726436511562305;maze512-1-0.map
190;True;AnyaSearch;33279;33279.3;68;72;139;(220,501);(243,493);75.0;55.888714171730676;maze512-1-0.map
191;True;AnyaSearch;41617;41617.4;91;96;186;(5,275);(14,265);79.0;57.7372833329143;maze512-1-0.map
192;True;AnyaSearch;32595;32595.1;76;79;154;(359,395);(367,391);76.0;56.44810051389684;maze512-1-0.map
193;True;AnyaSearch;32358;32358.1;50;54;103;(443,510);(438,499);76.0;60.881752403521546;maze512-1-0.map
194;True;AnyaSearch;33593;33593.0;70;79;148;(323,63);(304,83);79.0;57.032335345257174;maze512-1-0.map
195;True;AnyaSearch;21158;21158.3;35;37;71;(464,511);(491,510);78.0;59.80196368613714;maze512-1-0.map
196;True;AnyaSearch;28588;28588.1;61;65;125;(412,257);(435,241);77.0;60.882207518582206;maze512-1-0.map
197;True;AnyaSearch;20058;20058.4;44;47;90;(131,325);(171,327);78.0;59.575005672745924;maze512-1-0.map
198;True;AnyaSearch;32019;32019.8;67;75;141;(315,169);(314,199);77.0;56.38329076105468;maze512-1-0.map
199;True;AnyaSearch;32620;32620.4;64;66;129;(385,325);(377,324);77.0;59.50406997382248;maze512-1-0.map
200;True;AnyaSearch;32120;32120.1;72;76;147;(177,181);(166,191);77.0;55.79124626440445;maze512-1-0.map
201;True;AnyaSearch;25591;25591.7;56;59;114;(73,69);(75,83);80.0;64.11773184119413;maze512-1-0.map
202;True;AnyaSearch;40020;40020.8;55;60;114;(503,167);(503,181);82.0;60.81926402260278;maze512-1-0.map
203;True;AnyaSearch;31284;31284.7;53;56;108;(371,367);(379,351);80.0;61.07237082400688;maze512-1-0.map
204;True;AnyaSearch;25617;25617.7;50;51;100;(213,337);(221,355);82.0;56.78195104931903;maze512-1-0.map
205;True;AnyaSearch;41656;41656.6;71;81;151;(295,233);(283,217);80.0;59.918217479724554;maze512-1-0.map
206;True;AnyaSearch;22596;22596.3;45;50;94;(387,7);(429,25);80.0;64.57699154493454;maze512-1-0.map
207;True;AnyaSearch;37356;37356.6;85;88;172;(387,167);(377,175);82.0;62.44816657036785;maze512-1-0.map
208;True;AnyaSearch;27103;27103.7;49;52;100;(181,305);(173,319);82.0;66.06429420084768;maze512-1-0.map
209;True;AnyaSearch;36106;36106.5;65;70;134;(437,397);(448,393);81.0;62.602253858179154;maze512-1-0.map
210;True;AnyaSearch;25062;25062.6;55;58;112;(502,359);(510,363);80.0;60.28737445999503;maze512-1-0.map
211;True;AnyaSearch;47008;47008.5;96;100;195;(388,103);(373,85);87.0;66.06190470972209;maze512-1-0.map
212;True;AnyaSearch;52640;52640.7;95;101;195;(377,351);(367,365);84.0;63.97458826608447;maze512-1-0.map
213;True;AnyaSearch;27896;27896.4;57;62;118;(472,191);(445,202);86.0;68.33094549230209;maze512-1-0.map
214;True;AnyaSearch;36862;36862.1;72;79;150;(82,221);(77,225);87.0;66.89956099308267;maze512-1-0.map
215;True;AnyaSearch;33592;33592.5;72;77;148;(133,362);(144,343);86.0;64.12175218876413;maze512-1-0.map
216;True;AnyaSearch;15029;15029.3;34;38;71;(185,59);(203,83);86.0;69.07359239412838;maze512-1-0.map
217;True;AnyaSearch;45630;45630.7;76;81;156;(294,205);(296,201);86.0;66.18686939660668;maze512-1-0.map
218;True;AnyaSearch;28265;28265.4;56;61;116;(476,113);(508,83);86.0;67.17324637895086;maze512-1-0.map
219;True;AnyaSearch;20058;20058.8;46;47;92;(469,427);(467,400);85.0;64.41537901626448;maze512-1-0.map
220;True;AnyaSearch;30121;30121.5;64;71;134;(227,101);(220,93);85.0;60.6395668314629;maze512-1-0.map
221;True;AnyaSearch;30607;30607.1;68;74;141;(109,51);(107,33);88.0;67.27943539508584;maze512-1-0.map
222;True;AnyaSearch;72295;72295.3;135;144;278;(155,493);(151,501);88.0;64.5549296927795;maze512-1-0.map
223;True;AnyaSearch;18537;18537.6;41;43;83;(237,419);(235,409);88.0;67.18054043413623;maze512-1-0.map
224;True;AnyaSearch;35837;35837.0;78;81;158;(221,131);(241,132);91.0;69.86386568253648;maze512-1-0.map
225;True;AnyaSearch;47348;47348.2;95;97;191;(9,364);(21,360);90.0;67.79905592969433;maze512-1-0.map
226;True;AnyaSearch;20005;20005.0;46;49;94;(439,297);(486,281);91.0;66.6456212757652;maze512-1-0.map
227;True;AnyaSearch;51510;51510.6;66;69;134;(431,377);(423,376);89.0;70.08675319891623;maze512-1-0.map
228;True;AnyaSearch;43103;43103.9;53;57;109;(39,473);(35,494);89.0;67.4666909440677;maze512-1-0.map
229;True;AnyaSearch;76528;76528.3;107;110;216;(403,35);(423,43);88.0;65.83250331327565;maze512-1-0.map
230;True;AnyaSearch;28218;28218.6;69;74;142;(62,167);(75,150);88.0;64.32165027721666;maze512-1-0.map
231;True;AnyaSearch;34091;34091.2;72;80;151;(1,377);(43,379);92.0;70.26872068667585;maze512-1-0.map
232;True;AnyaSearch;26600;26600.2;55;57;111;(468,9);(479,21);93.0;70.75802486519906;maze512-1-0.map
233;True;AnyaSearch;28626;28626.8;61;65;125;(267,407);(275,419);92.0;66.93772205633893;maze512-1-0.map
234;True;AnyaSearch;24172;24172.5;51;54;104;(394,39);(359,33);93.0;71.04720768421652;maze512-1-0.map
235;True;AnyaSearch;29090;29090.4;69;72;140;(61,81);(90,79);95.0;72.21326949206744;maze512-1-0.map
236;True;AnyaSearch;42565;42565.9;90;96;185;(215,174);(182,171);92.0;68.22107915735731;maze512-1-0.map
237;True;AnyaSearch;24702;24702.5;49;55;103;(309,251);(291,241);92.0;74.12278034935673;maze512-1-0.map
238;True;AnyaSearch;28598;28598.9;61;64;124;(147,57);(163,81);92.0;70.4034327974921;maze512-1-0.map
239;True;AnyaSearch;47179;47179.4;96;99;194;(171,215);(189,229);92.0;68.9799900765046;maze512-1-0.map
240;True;AnyaSearch;30596;30596.7;70;76;145;(463,498);(461,471);93.0;70.94038121865658;maze512-1-0.map
241;True;AnyaSearch;42245;42245.9;82;89;170;(341,313);(329,302);97.0;72.76297991208097;maze512-1-0.map
